"","geo_b4","geo2020","antall","kommnr","fylke","endret"
"666","11031212","11031221",2,"1103","11",0
"667","11031203","11031221",2,"1103","11",0
"668","11031212","11031222",2,"1103","11",0
"669","11031203","11031222",2,"1103","11",0
"670","11031212","11031223",2,"1103","11",0
"671","11031203","11031223",2,"1103","11",0
"672","11031212","11031224",4,"1103","11",0
"673","11031213","11031224",4,"1103","11",0
"674","11031203","11031224",4,"1103","11",0
"675","11031204","11031224",4,"1103","11",0
"676","11031213","11031225",2,"1103","11",0
"677","11031204","11031225",2,"1103","11",0
"678","11031213","11031226",2,"1103","11",0
"679","11031204","11031226",2,"1103","11",0
"680","11031701","11031701",1,"1103","11",0
"681","11031708","11031708",1,"1103","11",0
"682","11031709","11031709",1,"1103","11",0
"683","11031710","11031710",1,"1103","11",0
"684","11031711","11031711",1,"1103","11",0
"685","11031705","11031712",1,"1103","11",0
"686","11031705","11031713",1,"1103","11",0
"687","11031705","11031714",1,"1103","11",0
"688","11031705","11031715",1,"1103","11",0
"689","11031705","11031716",1,"1103","11",0
"690","11031705","11031717",1,"1103","11",0
"691","11031705","11031718",1,"1103","11",0
"692","11031705","11031719",1,"1103","11",0
"693","11031707","11031722",1,"1103","11",0
"694","11031707","11031723",1,"1103","11",0
"695","11031706","11031724",1,"1103","11",0
"696","11031706","11031725",1,"1103","11",0
"697","11031706","11031726",1,"1103","11",0
"698","11031702","11031727",1,"1103","11",0
"699","11031702","11031728",1,"1103","11",0
"700","11031707","11031729",1,"1103","11",0
"701","11031707","11031730",1,"1103","11",0
"702","11031707","11031731",1,"1103","11",0
"703","11031704","11031733",1,"1103","11",0
"704","11031703","11031734",1,"1103","11",0
"705","11031703","11031735",1,"1103","11",0
"706","11031720","11031736",2,"1103","11",0
"707","11031705","11031736",2,"1103","11",0
"708","11031720","11031737",2,"1103","11",0
"709","11031705","11031737",2,"1103","11",0
"710","11031721","11031738",2,"1103","11",0
"711","11031707","11031738",2,"1103","11",0
"712","11031721","11031739",2,"1103","11",0
"713","11031707","11031739",2,"1103","11",0
"714","11031721","11031740",2,"1103","11",0
"715","11031707","11031740",2,"1103","11",0
"716","11031721","11031741",2,"1103","11",0
"717","11031707","11031741",2,"1103","11",0
"718","11031721","11031742",2,"1103","11",0
"719","11031707","11031742",2,"1103","11",0
"720","11031732","11031743",2,"1103","11",0
"721","11031704","11031743",2,"1103","11",0
"722","11031732","11031744",2,"1103","11",0
"723","11031704","11031744",2,"1103","11",0
"724","11031802","11031802",1,"1103","11",0
"725","11031803","11031803",1,"1103","11",0
"726","11031801","11031806",1,"1103","11",0
"727","11031801","11031807",1,"1103","11",0
"728","11031804","11031809",1,"1103","11",0
"729","11031804","11031810",1,"1103","11",0
"730","11031805","11031811",1,"1103","11",0
"731","11031808","11031813",2,"1103","11",0
"732","11031801","11031813",2,"1103","11",0
"733","11031808","11031814",2,"1103","11",0
"734","11031801","11031814",2,"1103","11",0
"735","11031812","11031815",2,"1103","11",0
"736","11031805","11031815",2,"1103","11",0
"737","11031812","11031816",2,"1103","11",0
"738","11031805","11031816",2,"1103","11",0
"739","11031902","11031902",1,"1103","11",0
"740","11031903","11031903",1,"1103","11",0
"741","11031904","11031904",1,"1103","11",0
"742","11031905","11031905",1,"1103","11",0
"743","11031901","11031906",1,"1103","11",0
"744","11031901","11031907",1,"1103","11",0
"745","11032001","11032001",1,"1103","11",0
"746","11032004","11032004",1,"1103","11",0
"747","11032005","11032005",1,"1103","11",0
"748","11032002","11032007",1,"1103","11",0
"749","11032002","11032008",1,"1103","11",0
"750","11032003","11032009",1,"1103","11",0
"751","11032003","11032010",1,"1103","11",0
"752","11032006","11032011",1,"1103","11",0
"753","11032006","11032012",1,"1103","11",0
"754","11032101","11032101",1,"1103","11",0
"755","11032102","11032102",1,"1103","11",0
"756","11032103","11032104",1,"1103","11",0
"757","11032103","11032105",1,"1103","11",0
"758","11032202","11032202",1,"1103","11",0
"759","11032203","11032203",1,"1103","11",0
"760","11032204","11032204",1,"1103","11",0
"761","11032205","11032205",1,"1103","11",0
"762","11032206","11032206",1,"1103","11",0
"763","11032201","11032207",1,"1103","11",0
"764","11032201","11032208",1,"1103","11",0
"765","11032302","11032302",1,"1103","11",0
"766","11032304","11032304",1,"1103","11",0
"767","11032305","11032305",1,"1103","11",0
"768","11032301","11032306",1,"1103","11",0
"769","11032301","11032307",1,"1103","11",0
"770","11032303","11032308",1,"1103","11",0
"771","11032303","11032309",1,"1103","11",0
"772","11032303","11032310",1,"1103","11",0
"773","11032401","11032401",1,"1103","11",0
"774","11032402","11032402",1,"1103","11",0
"775","11032403","11032403",1,"1103","11",0
"776","11032404","11032404",1,"1103","11",0
"777","11032504","11032504",1,"1103","11",0
"778","11032502","11032505",1,"1103","11",0
"779","11032503","11032506",1,"1103","11",0
"780","11032502","11032508",1,"1103","11",0
"781","11032502","11032509",1,"1103","11",0
"782","11032501","11032510",1,"1103","11",0
"783","11032503","11032511",1,"1103","11",0
"784","11032503","11032512",1,"1103","11",0
"785","11032501","11032513",1,"1103","11",0
"786","11032507","11032514",2,"1103","11",0
"787","11032503","11032514",2,"1103","11",0
"788","11032507","11032515",2,"1103","11",0
"789","11032503","11032515",2,"1103","11",0
"790","11032603","11032603",1,"1103","11",0
"791","11032604","11032604",1,"1103","11",0
"792","11032601","11032605",1,"1103","11",0
"793","11032601","11032606",1,"1103","11",0
"794","11032601","11032607",1,"1103","11",0
"795","11032602","11032609",1,"1103","11",0
"796","11032608","11032610",2,"1103","11",0
"797","11032602","11032610",2,"1103","11",0
"798","11032703","11032703",1,"1103","11",0
"799","11032702","11032705",1,"1103","11",0
"800","11032702","11032708",1,"1103","11",0
"801","11032702","11032709",1,"1103","11",0
"802","11032702","11032710",1,"1103","11",0
"803","11032702","11032711",1,"1103","11",0
"804","11032702","11032712",1,"1103","11",0
"805","11032701","11032714",1,"1103","11",0
"806","11032701","11032715",1,"1103","11",0
"807","11032704","11032716",2,"1103","11",0
"808","11032702","11032716",2,"1103","11",0
"809","11032704","11032717",2,"1103","11",0
"810","11032702","11032717",2,"1103","11",0
"811","11032704","11032718",2,"1103","11",0
"812","11032702","11032718",2,"1103","11",0
"813","11032704","11032719",2,"1103","11",0
"814","11032702","11032719",2,"1103","11",0
"815","11032713","11032720",2,"1103","11",0
"816","11032702","11032720",2,"1103","11",0
"817","11032713","11032721",2,"1103","11",0
"818","11032702","11032721",2,"1103","11",0
"819","11032706","11032722",2,"1103","11",0
"820","11032702","11032722",2,"1103","11",0
"821","11032706","11032723",2,"1103","11",0
"822","11032702","11032723",2,"1103","11",0
"823","11032706","11032724",2,"1103","11",0
"824","11032702","11032724",2,"1103","11",0
"825","11032706","11032725",2,"1103","11",0
"826","11032702","11032725",2,"1103","11",0
"827","11032707","11032726",2,"1103","11",0
"828","11032702","11032726",2,"1103","11",0
"829","11032707","11032727",2,"1103","11",0
"830","11032702","11032727",2,"1103","11",0
"831","11060101","11060101",1,"1106","11",0
"832","11060102","11060102",1,"1106","11",0
"833","11060103","11060103",1,"1106","11",0
"834","11060104","11060104",1,"1106","11",0
"835","11060105","11060105",1,"1106","11",0
"836","11060106","11060106",1,"1106","11",0
"837","11060107","11060107",1,"1106","11",0
"838","11060108","11060108",1,"1106","11",0
"839","11060109","11060109",1,"1106","11",0
"840","11060201","11060201",1,"1106","11",0
"841","11060202","11060202",1,"1106","11",0
"842","11060203","11060203",1,"1106","11",0
"843","11060204","11060204",1,"1106","11",0
"844","11060205","11060205",1,"1106","11",0
"845","11060206","11060206",1,"1106","11",0
"846","11060207","11060207",1,"1106","11",0
"847","11060208","11060208",1,"1106","11",0
"848","11060209","11060209",1,"1106","11",0
"849","11060210","11060210",1,"1106","11",0
"850","11060211","11060211",1,"1106","11",0
"851","11060212","11060212",1,"1106","11",0
"852","11060213","11060213",1,"1106","11",0
"853","11060301","11060301",1,"1106","11",0
"854","11060302","11060302",1,"1106","11",0
"855","11060303","11060303",1,"1106","11",0
"856","11060304","11060304",1,"1106","11",0
"857","11060305","11060305",1,"1106","11",0
"858","11060306","11060306",1,"1106","11",0
"859","11060307","11060307",1,"1106","11",0
"860","11060401","11060401",1,"1106","11",0
"861","11060402","11060402",1,"1106","11",0
"862","11060403","11060403",1,"1106","11",0
"863","11060404","11060404",1,"1106","11",0
"864","11060501","11060501",1,"1106","11",0
"865","11060502","11060502",1,"1106","11",0
"866","11060503","11060503",1,"1106","11",0
"867","11060504","11060504",1,"1106","11",0
"868","11060505","11060505",1,"1106","11",0
"869","11060506","11060506",1,"1106","11",0
"870","11060507","11060507",1,"1106","11",0
"871","11060508","11060508",1,"1106","11",0
"872","11060509","11060509",1,"1106","11",0
"873","11060510","11060510",1,"1106","11",0
"874","11060511","11060511",1,"1106","11",0
"875","11060512","11060512",1,"1106","11",0
"876","11060513","11060513",1,"1106","11",0
"877","11060514","11060514",1,"1106","11",0
"878","11060515","11060515",1,"1106","11",0
"879","11060516","11060516",1,"1106","11",0
"880","11060517","11060517",1,"1106","11",0
"881","11060518","11060518",1,"1106","11",0
"882","11060519","11060519",1,"1106","11",0
"883","11060520","11060520",1,"1106","11",0
"884","11060601","11060601",1,"1106","11",0
"885","11060602","11060602",1,"1106","11",0
"886","11060603","11060603",1,"1106","11",0
"887","11060604","11060604",1,"1106","11",0
"888","11060605","11060605",1,"1106","11",0
"889","11060606","11060606",1,"1106","11",0
"890","11060701","11060701",1,"1106","11",0
"891","11060702","11060702",1,"1106","11",0
"892","11060703","11060703",1,"1106","11",0
"893","11060704","11060704",1,"1106","11",0
"894","11060705","11060705",1,"1106","11",0
"895","11060706","11060706",1,"1106","11",0
"896","11060707","11060707",1,"1106","11",0
"897","11060709","11060709",1,"1106","11",0
"898","11060710","11060710",1,"1106","11",0
"899","11060711","11060711",1,"1106","11",0
"900","11060712","11060712",1,"1106","11",0
"901","11060708","11060713",1,"1106","11",0
"902","11060708","11060714",1,"1106","11",0
"903","11060708","11060715",1,"1106","11",0
"904","11060801","11060801",1,"1106","11",0
"905","11060802","11060802",1,"1106","11",0
"906","11060803","11060803",1,"1106","11",0
"907","11060804","11060804",1,"1106","11",0
"908","11060805","11060805",1,"1106","11",0
"909","11060806","11060806",1,"1106","11",0
"910","11060807","11060807",1,"1106","11",0
"911","11060808","11060808",1,"1106","11",0
"912","11060809","11060809",1,"1106","11",0
"913","11060901","11060901",1,"1106","11",0
"914","11060902","11060902",1,"1106","11",0
"915","11060903","11060903",1,"1106","11",0
"916","11060904","11060904",1,"1106","11",0
"917","11060905","11060905",1,"1106","11",0
"918","11060906","11060906",1,"1106","11",0
"919","11060907","11060907",1,"1106","11",0
"920","11060908","11060908",1,"1106","11",0
"921","11060909","11060909",1,"1106","11",0
"922","11060910","11060910",1,"1106","11",0
"923","11060911","11060911",1,"1106","11",0
"924","11060912","11060912",1,"1106","11",0
"925","11060913","11060913",1,"1106","11",0
"926","11060914","11060914",1,"1106","11",0
"927","11060915","11060915",1,"1106","11",0
"928","11060916","11060916",1,"1106","11",0
"929","11060917","11060917",1,"1106","11",0
"930","11060918","11060918",1,"1106","11",0
"931","11060919","11060919",1,"1106","11",0
"932","11060920","11060920",1,"1106","11",0
"933","11110101","11110101",1,"1111","11",0
"934","11110102","11110102",1,"1111","11",0
"935","11110103","11110103",1,"1111","11",0
"936","11110104","11110104",1,"1111","11",0
"937","11110105","11110105",1,"1111","11",0
"938","11110106","11110106",1,"1111","11",0
"939","11110107","11110107",1,"1111","11",0
"940","11110108","11110108",1,"1111","11",0
"941","11110109","11110109",1,"1111","11",0
"942","11110110","11110110",1,"1111","11",0
"943","11110111","11110111",1,"1111","11",0
"944","11110112","11110112",1,"1111","11",0
"945","11110113","11110113",1,"1111","11",0
"946","11110114","11110114",1,"1111","11",0
"947","11110115","11110115",1,"1111","11",0
"948","11110116","11110116",1,"1111","11",0
"949","11110117","11110117",1,"1111","11",0
"950","11120101","11120101",1,"1112","11",0
"951","11120102","11120102",1,"1112","11",0
"952","11120103","11120103",1,"1112","11",0
"953","11120104","11120104",1,"1112","11",0
"954","11120105","11120105",1,"1112","11",0
"955","11120106","11120106",1,"1112","11",0
"956","11120201","11120201",1,"1112","11",0
"957","11120202","11120202",1,"1112","11",0
"958","11120203","11120203",1,"1112","11",0
"959","11120301","11120301",1,"1112","11",0
"960","11120302","11120302",1,"1112","11",0
"961","11120303","11120303",1,"1112","11",0
"962","11120304","11120304",1,"1112","11",0
"963","11140101","11140101",1,"1114","11",0
"964","11140102","11140102",1,"1114","11",0
"965","11140103","11140103",1,"1114","11",0
"966","11140104","11140104",1,"1114","11",0
"967","11140105","11140105",1,"1114","11",0
"968","11140106","11140106",1,"1114","11",0
"969","11140107","11140107",1,"1114","11",0
"970","11140108","11140108",1,"1114","11",0
"971","11140109","11140109",1,"1114","11",0
"972","11140110","11140110",1,"1114","11",0
"973","11140111","11140111",1,"1114","11",0
"974","11190101","11190101",1,"1119","11",0
"975","11190102","11190102",1,"1119","11",0
"976","11190103","11190103",1,"1119","11",0
"977","11190104","11190104",1,"1119","11",0
"978","11190105","11190105",1,"1119","11",0
"979","11190201","11190201",1,"1119","11",0
"980","11190202","11190202",1,"1119","11",0
"981","11190203","11190203",1,"1119","11",0
"982","11190204","11190204",1,"1119","11",0
"983","11190205","11190205",1,"1119","11",0
"984","11190206","11190206",1,"1119","11",0
"985","11190207","11190207",1,"1119","11",0
"986","11190208","11190208",1,"1119","11",0
"987","11190209","11190209",1,"1119","11",0
"988","11190210","11190210",1,"1119","11",0
"989","11190211","11190211",1,"1119","11",0
"990","11190212","11190212",1,"1119","11",0
"991","11190213","11190213",1,"1119","11",0
"992","11190214","11190214",1,"1119","11",0
"993","11190215","11190215",1,"1119","11",0
"994","11190301","11190301",1,"1119","11",0
"995","11190302","11190302",1,"1119","11",0
"996","11190303","11190303",1,"1119","11",0
"997","11190304","11190304",1,"1119","11",0
"998","11190305","11190305",1,"1119","11",0
"999","11190306","11190306",1,"1119","11",0
"1000","11190307","11190307",1,"1119","11",0
"1001","11190308","11190308",1,"1119","11",0
"1002","11190309","11190309",1,"1119","11",0
